day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
5,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
6,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
7,PL140,NW_5,0.0,20.548201183221245,0.050000000000000044,0.010274100591610623,0.0,0.0,0.0
1,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
2,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
3,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
4,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
5,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
6,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
7,PL140,NW_6,0.0,15.483230522798644,0.08799999999999997,0.007741615261399322,0.0,0.0,0.0
1,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
2,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
3,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
4,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
5,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
6,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
7,PL140,NW_7,0.0,18.720594327002377,0.040000000000000036,0.00936029716350119,0.0,0.0,0.0
1,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
2,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
3,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
4,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
5,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
6,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
7,PL140,NW_8,0.0,50.95427220067865,0.09499999999999997,0.025477136100339325,0.0,0.0,0.0
1,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
2,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
3,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
4,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
5,PL140,NW_9,0.0,20.283342334477677,0.06299999999999994,0.010141671167238839,0.0,0.0,0.0
