day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
4,PL153,12.0,0.0,60.0,60.0,60.0
5,PL153,0.0,0.0,49.0,60.0,60.0
6,PL153,25.0,0.0,17.0,60.0,60.0
7,PL153,60.0,0.0,0.0,60.0,60.0
1,PL154,0.0,0.0,49.0,60.0,60.0
2,PL154,9.0,0.0,29.0,60.0,60.0
3,PL154,44.0,0.0,0.0,60.0,60.0
4,PL154,21.0,0.0,60.0,60.0,60.0
5,PL154,0.0,0.0,60.0,60.0,60.0
6,PL154,37.0,0.0,0.0,60.0,60.0
7,PL154,60.0,0.0,11.0,60.0,60.0
1,PL155,0.0,0.0,43.0,60.0,60.0
2,PL155,0.0,0.0,32.0,60.0,60.0
3,PL155,0.0,0.0,44.0,60.0,60.0
4,PL155,0.0,0.0,47.0,60.0,60.0
5,PL155,0.0,0.0,45.0,60.0,60.0
6,PL155,38.0,0.0,0.0,60.0,60.0
7,PL155,60.0,0.0,16.0,60.0,60.0
1,PL156,36.0,0.0,12.0,60.0,60.0
2,PL156,24.0,0.0,60.0,60.0,60.0
3,PL156,0.0,0.0,60.0,60.0,60.0
4,PL156,33.0,0.0,0.0,60.0,60.0
5,PL156,8.0,0.0,60.0,60.0,60.0
6,PL156,24.0,0.0,31.0,60.0,60.0
7,PL156,60.0,0.0,0.0,60.0,60.0
1,PL157,0.0,0.0,49.0,60.0,60.0
2,PL157,30.0,0.0,0.0,60.0,60.0
3,PL157,9.0,0.0,60.0,60.0,60.0
4,PL157,0.0,0.0,49.0,60.0,60.0
5,PL157,0.0,0.0,34.0,60.0,60.0
6,PL157,0.0,0.0,39.0,60.0,60.0
7,PL157,33.0,0.0,0.0,60.0,60.0
1,PL158,0.0,0.0,35.0,60.0,60.0
2,PL158,0.0,0.0,39.0,60.0,60.0
3,PL158,14.0,0.0,19.0,60.0,60.0
4,PL158,51.0,0.0,0.0,60.0,60.0
5,PL158,27.0,0.0,60.0,60.0,60.0
6,PL158,15.0,0.0,60.0,60.0,60.0
7,PL158,60.0,0.0,0.0,60.0,60.0
1,PL159,0.0,0.0,41.0,60.0,60.0
2,PL159,0.0,0.0,32.0,60.0,60.0
3,PL159,0.0,0.0,41.0,60.0,60.0
4,PL159,4.0,0.0,41.0,60.0,60.0
5,PL159,46.0,0.0,0.0,60.0,60.0
6,PL159,32.0,0.0,60.0,60.0,60.0
7,PL159,60.0,0.0,0.0,60.0,60.0
1,PL160,0.0,0.0,37.0,60.0,60.0
2,PL160,0.0,0.0,34.0,60.0,60.0
3,PL160,0.0,0.0,40.0,60.0,60.0
4,PL160,28.0,0.0,7.0,60.0,60.0
5,PL160,9.0,0.0,60.0,60.0,60.0
6,PL160,0.0,0.0,60.0,60.0,60.0
7,PL160,42.0,0.0,0.0,60.0,60.0
1,PL161,0.0,0.0,44.0,60.0,60.0
2,PL161,0.0,0.0,30.0,60.0,60.0
3,PL161,0.0,0.0,44.0,60.0,60.0
4,PL161,0.0,0.0,37.0,60.0,60.0
5,PL161,0.0,0.0,40.0,60.0,60.0
6,PL161,14.0,0.0,30.0,60.0,60.0
7,PL161,60.0,0.0,0.0,60.0,60.0
1,PL162,0.0,0.0,39.0,60.0,60.0
2,PL162,0.0,0.0,36.0,60.0,60.0
3,PL162,26.0,0.0,19.0,60.0,60.0
4,PL162,0.0,0.0,60.0,60.0,60.0
5,PL162,22.0,0.0,18.0,60.0,60.0
6,PL162,0.0,0.0,60.0,60.0,60.0
7,PL162,38.0,0.0,0.0,60.0,60.0
1,PL163,0.0,0.0,31.0,60.0,60.0
2,PL163,0.0,0.0,45.0,60.0,60.0
3,PL163,0.0,0.0,51.0,60.0,60.0
4,PL163,0.0,0.0,41.0,60.0,60.0
5,PL163,0.0,0.0,37.0,60.0,60.0
6,PL163,0.0,0.0,36.0,60.0,60.0
7,PL163,43.0,0.0,0.0,60.0,60.0
1,PL164,23.0,0.0,19.0,60.0,60.0
2,PL164,0.0,0.0,60.0,60.0,60.0
3,PL164,17.0,0.0,20.0,60.0,60.0
4,PL164,0.0,0.0,60.0,60.0,60.0
5,PL164,39.0,0.0,0.0,60.0,60.0
6,PL164,13.0,0.0,60.0,60.0,60.0
7,PL164,60.0,0.0,2.0,60.0,60.0
1,PL165,0.0,0.0,27.0,60.0,60.0
2,PL165,0.0,0.0,35.0,60.0,60.0
3,PL165,0.0,0.0,33.0,60.0,60.0
4,PL165,0.0,0.0,48.0,60.0,60.0
5,PL165,0.0,0.0,41.0,60.0,60.0
6,PL165,0.0,0.0,43.0,60.0,60.0
7,PL165,60.0,0.0,3.0,60.0,60.0
1,PL166,0.0,0.0,30.0,60.0,60.0
2,PL166,27.0,0.0,0.0,60.0,60.0
3,PL166,1.0,0.0,60.0,60.0,60.0
4,PL166,0.0,0.0,38.0,60.0,60.0
5,PL166,0.0,0.0,35.0,60.0,60.0
6,PL166,0.0,0.0,51.0,60.0,60.0
7,PL166,50.0,0.0,0.0,60.0,60.0
1,PL167,37.0,0.0,9.0,60.0,60.0
2,PL167,7.0,0.0,60.0,60.0,60.0
3,PL167,0.0,0.0,60.0,60.0,60.0
4,PL167,0.0,0.0,32.0,60.0,60.0
5,PL167,3.0,0.0,37.0,60.0,60.0
6,PL167,0.0,0.0,60.0,60.0,60.0
7,PL167,34.0,0.0,0.0,60.0,60.0
1,PL168,0.0,0.0,36.0,60.0,60.0
2,PL168,12.0,0.0,36.0,60.0,60.0
3,PL168,0.0,0.0,60.0,60.0,60.0
4,PL168,21.0,0.0,5.0,60.0,60.0
5,PL168,0.0,0.0,60.0,60.0,60.0
6,PL168,39.0,0.0,0.0,60.0,60.0
7,PL168,60.0,0.0,28.0,60.0,60.0
1,PL169,0.0,0.0,30.0,60.0,60.0
2,PL169,0.0,0.0,41.0,60.0,60.0
3,PL169,0.0,0.0,36.0,60.0,60.0
4,PL169,0.0,0.0,41.0,60.0,60.0
5,PL169,28.0,0.0,7.0,60.0,60.0
6,PL169,17.0,0.0,60.0,60.0,60.0
7,PL169,60.0,0.0,0.0,60.0,60.0
1,PL170,0.0,0.0,54.0,60.0,60.0
2,PL170,16.0,0.0,22.0,60.0,60.0
3,PL170,0.0,0.0,60.0,60.0,60.0
4,PL170,32.0,0.0,2.0,60.0,60.0
5,PL170,15.0,0.0,60.0,60.0,60.0
6,PL170,0.0,0.0,60.0,60.0,60.0
7,PL170,41.0,0.0,0.0,60.0,60.0
1,PL171,42.0,0.0,0.0,60.0,60.0
2,PL171,22.0,0.0,60.0,60.0,60.0
3,PL171,5.0,0.0,60.0,60.0,60.0
4,PL171,0.0,0.0,42.0,60.0,60.0
5,PL171,40.0,0.0,0.0,60.0,60.0
6,PL171,27.0,0.0,50.0,60.0,60.0
7,PL171,60.0,0.0,0.0,60.0,60.0
1,PL172,0.0,0.0,35.0,60.0,60.0
2,PL172,0.0,0.0,34.0,60.0,60.0
3,PL172,0.0,0.0,32.0,60.0,60.0
4,PL172,46.0,0.0,0.0,60.0,60.0
5,PL172,20.0,0.0,60.0,60.0,60.0
6,PL172,18.0,0.0,44.0,60.0,60.0
7,PL172,60.0,0.0,0.0,60.0,60.0
1,PL173,36.0,0.0,1.0,60.0,60.0
2,PL173,26.0,0.0,60.0,60.0,60.0
3,PL173,0.0,0.0,60.0,60.0,60.0
4,PL173,36.0,0.0,0.0,60.0,60.0
5,PL173,25.0,0.0,60.0,60.0,60.0
6,PL173,17.0,0.0,45.0,60.0,60.0
7,PL173,60.0,0.0,0.0,60.0,60.0
1,PL174,17.0,0.0,16.0,60.0,60.0
2,PL174,0.0,0.0,60.0,60.0,60.0
3,PL174,42.0,0.0,4.0,60.0,60.0
4,PL174,26.0,0.0,60.0,60.0,60.0
5,PL174,0.0,0.0,60.0,60.0,60.0
6,PL174,19.0,0.0,4.0,60.0,60.0
7,PL174,60.0,0.0,0.0,60.0,60.0
1,PL175,0.0,0.0,54.0,60.0,60.0
2,PL175,26.0,0.0,16.0,60.0,60.0
3,PL175,0.0,0.0,60.0,60.0,60.0
4,PL175,41.0,0.0,0.0,60.0,60.0
5,PL175,16.0,0.0,60.0,60.0,60.0
6,PL175,9.0,0.0,46.0,60.0,60.0
7,PL175,60.0,0.0,0.0,60.0,60.0
1,PL176,0.0,0.0,30.0,60.0,60.0
2,PL176,0.0,0.0,41.0,60.0,60.0
3,PL176,0.0,0.0,49.0,60.0,60.0
4,PL176,0.0,0.0,38.0,60.0,60.0
5,PL176,0.0,0.0,40.0,60.0,60.0
6,PL176,0.0,0.0,38.0,60.0,60.0
7,PL176,39.0,0.0,0.0,60.0,60.0
1,PL177,0.0,0.0,53.0,60.0,60.0
2,PL177,0.0,0.0,53.0,60.0,60.0
3,PL177,44.0,0.0,2.0,60.0,60.0
4,PL177,24.0,0.0,60.0,60.0,60.0
5,PL177,0.0,0.0,60.0,60.0,60.0
6,PL177,27.0,0.0,17.0,60.0,60.0
7,PL177,60.0,0.0,0.0,60.0,60.0
1,PL178,0.0,0.0,39.0,60.0,60.0
2,PL178,0.0,0.0,52.0,60.0,60.0
3,PL178,0.0,0.0,33.0,60.0,60.0
4,PL178,48.0,0.0,0.0,60.0,60.0
5,PL178,24.0,0.0,60.0,60.0,60.0
6,PL178,0.0,0.0,56.0,60.0,60.0
7,PL178,43.0,0.0,0.0,60.0,60.0
1,PL179,0.0,0.0,36.0,60.0,60.0
2,PL179,41.0,0.0,3.0,60.0,60.0
3,PL179,15.0,0.0,60.0,60.0,60.0
4,PL179,0.0,0.0,60.0,60.0,60.0
5,PL179,0.0,0.0,37.0,60.0,60.0
6,PL179,38.0,0.0,0.0,60.0,60.0
7,PL179,60.0,0.0,15.0,60.0,60.0
1,PL180,0.0,0.0,44.0,60.0,60.0
2,PL180,0.0,0.0,39.0,60.0,60.0
3,PL180,2.0,0.0,38.0,60.0,60.0
4,PL180,38.0,0.0,0.0,60.0,60.0
5,PL180,13.0,0.0,60.0,60.0,60.0
6,PL180,0.0,0.0,60.0,60.0,60.0
7,PL180,44.0,0.0,0.0,60.0,60.0
