day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
2,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
3,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
4,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
5,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
6,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
7,PL175,NW_6,0.0,14.641188596666378,0.08799999999999997,0.0073205942983331895,0.0,0.0,0.0
1,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
2,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
3,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
4,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
5,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
6,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
7,PL175,NW_7,0.0,21.953044376886936,0.040000000000000036,0.010976522188443466,0.0,0.0,0.0
1,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
2,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
3,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
4,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
5,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
6,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
7,PL175,NW_8,0.0,47.39368253440882,0.09499999999999997,0.02369684126720441,0.0,0.0,0.0
1,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
2,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
3,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
4,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
5,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
6,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
7,PL175,NW_9,0.0,16.96696214228438,0.06299999999999994,0.00848348107114219,0.0,0.0,0.0
1,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
2,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
3,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
4,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
5,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
6,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
7,PL175,NW_10,0.0,19.968888082493322,0.04400000000000004,0.009984444041246661,0.0,0.0,0.0
1,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
2,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
3,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
4,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
5,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
6,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
7,PL176,EW_1,0.0,26.737730648334185,0.03799999999999992,0.013368865324167091,0.0,0.0,0.0
1,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
2,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
3,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
4,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
5,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
6,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
7,PL176,EW_2,0.0,73.89243254269395,0.08499999999999996,0.03694621627134698,0.0,0.0,0.0
1,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
2,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
3,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
4,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
5,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
6,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
7,PL176,NW_1,0.0,15.155137319532736,0.04200000000000004,0.00757756865976637,0.0,0.0,0.0
1,PL176,NW_2,30.0,15.328679736517529,0.05700000000000005,0.007664339868258765,1.7100000000000015,342.0000000000003,0.22993019604776296
2,PL176,NW_2,41.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.337000000000002,467.4000000000004,0.3142379345986094
3,PL176,NW_2,49.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.7930000000000024,558.6000000000005,0.3755526535446795
4,PL176,NW_2,38.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.166000000000002,433.20000000000044,0.2912449149938331
5,PL176,NW_2,40.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.280000000000002,456.0000000000004,0.3065735947303506
6,PL176,NW_2,38.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.166000000000002,433.20000000000044,0.2912449149938331
7,PL176,NW_2,39.0,15.328679736517529,0.05700000000000005,0.007664339868258765,2.223000000000002,444.6000000000004,0.29890925486209186
1,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
2,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
3,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
4,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
5,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
6,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
7,PL176,NW_3,0.0,19.187775745860048,0.03500000000000003,0.009593887872930024,0.0,0.0,0.0
1,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
2,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
3,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
4,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
5,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
6,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
7,PL176,NW_4,0.0,17.252122445421215,0.07900000000000007,0.008626061222710608,0.0,0.0,0.0
1,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
2,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
3,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
4,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
5,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
6,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
7,PL176,NW_5,0.0,23.954005463786615,0.050000000000000044,0.011977002731893309,0.0,0.0,0.0
1,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
2,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
3,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
4,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
5,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
6,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
7,PL176,NW_6,0.0,15.3902503909038,0.08799999999999997,0.007695125195451901,0.0,0.0,0.0
1,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
2,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
3,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
4,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
5,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
6,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
7,PL176,NW_7,0.0,25.041011233869735,0.040000000000000036,0.012520505616934867,0.0,0.0,0.0
1,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
2,PL176,NW_8,0.0,44.43915102004055,0.09499999999999997,0.022219575510020274,0.0,0.0,0.0
