day,locker_id,warehouse_id,flow,km,p_late_effective,hours_per_order,expected_late,expected_late_cost,vehicle_hours_used
6,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
7,PL053,NW_4,0.0,18.647951102295902,0.07900000000000007,0.009323975551147952,0.0,0.0,0.0
1,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
2,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
3,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
4,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
5,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
6,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
7,PL053,NW_5,0.0,22.257178873339317,0.050000000000000044,0.011128589436669658,0.0,0.0,0.0
1,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
2,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
3,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
4,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
5,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
6,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
7,PL053,NW_6,0.0,14.667225480523635,0.08799999999999997,0.007333612740261818,0.0,0.0,0.0
1,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
2,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
3,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
4,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
5,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
6,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
7,PL053,NW_7,0.0,22.111243953960578,0.040000000000000036,0.01105562197698029,0.0,0.0,0.0
1,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
2,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
3,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
4,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
5,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
6,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
7,PL053,NW_8,0.0,47.230416446723986,0.09499999999999997,0.02361520822336199,0.0,0.0,0.0
1,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
2,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
3,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
4,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
5,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
6,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
7,PL053,NW_9,0.0,16.778138976684506,0.06299999999999994,0.008389069488342253,0.0,0.0,0.0
1,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
2,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
3,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
4,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
5,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
6,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
7,PL053,NW_10,0.0,20.14500110715317,0.04400000000000004,0.010072500553576587,0.0,0.0,0.0
1,PL054,EW_1,43.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.6339999999999968,326.7999999999994,0.5510127802622368
2,PL054,EW_1,30.0,25.628501407545894,0.03799999999999992,0.012814250703772947,1.1399999999999977,227.99999999999955,0.3844275211131884
