day,locker_id,S_end,overflow,cleared_actual,clear_capacity,capacity
5,PL074,35.0,0.0,0.0,60.0,70.0
6,PL074,67.0,0.0,0.0,60.0,70.0
7,PL074,70.0,35.0,0.0,60.0,70.0
1,PL075,5.1748252,43.132867,31.692308,60.0,93.0
2,PL075,0.0,0.0,41.174825,60.0,93.0
3,PL075,0.0,7.465035,43.534965,60.0,93.0
4,PL075,0.0,0.0,38.0,60.0,93.0
5,PL075,39.0,0.0,0.0,60.0,93.0
6,PL075,86.0,0.0,0.0,60.0,93.0
7,PL075,93.0,24.0,0.0,60.0,93.0
1,PL076,0.0,82.0,0.0,60.0,67.0
2,PL076,3.3653846,38.634615,0.0,60.0,67.0
3,PL076,0.0,0.0,45.365385,60.0,67.0
4,PL076,47.0,0.0,0.0,60.0,67.0
5,PL076,67.0,21.0,0.0,60.0,67.0
6,PL076,67.0,46.0,0.0,60.0,67.0
7,PL076,67.0,42.0,0.0,60.0,67.0
1,PL077,0.0,37.309859,22.690141,60.0,53.0
2,PL077,0.0,36.0,0.0,60.0,53.0
3,PL077,38.0,0.0,0.0,60.0,53.0
4,PL077,0.0,42.943662,39.056338,60.0,53.0
5,PL077,49.0,0.0,0.0,60.0,53.0
6,PL077,53.0,31.0,0.0,60.0,53.0
7,PL077,53.0,46.0,0.0,60.0,53.0
1,PL078,58.072202,0.0,25.927798,60.0,77.0
2,PL078,0.0,94.072202,0.0,60.0,77.0
3,PL078,0.0,0.0,38.0,60.0,77.0
4,PL078,0.0,0.0,34.0,60.0,77.0
5,PL078,38.0,0.0,0.0,60.0,77.0
6,PL078,77.0,10.0,0.0,60.0,77.0
7,PL078,77.0,40.0,0.0,60.0,77.0
1,PL079,74.0,0.0,0.0,60.0,87.0
2,PL079,0.0,82.689655,38.310345,60.0,87.0
3,PL079,0.0,36.0,0.0,60.0,87.0
4,PL079,0.0,0.0,36.0,60.0,87.0
5,PL079,37.0,0.0,0.0,60.0,87.0
6,PL079,70.0,0.0,0.0,60.0,87.0
7,PL079,87.0,20.0,0.0,60.0,87.0
1,PL080,0.0,77.0,0.0,60.0,80.0
2,PL080,0.0,0.84738956,35.15261,60.0,80.0
3,PL080,34.0,0.0,0.0,60.0,80.0
4,PL080,75.0,0.0,0.0,60.0,80.0
5,PL080,80.0,24.0,0.0,60.0,80.0
6,PL080,80.0,33.0,0.0,60.0,80.0
7,PL080,80.0,41.0,0.0,60.0,80.0
1,PL081,7.2925926,77.707407,0.0,60.0,52.0
2,PL081,0.0,0.0,48.292593,60.0,52.0
3,PL081,0.0,0.0,37.0,60.0,52.0
4,PL081,0.0,0.2,38.8,60.0,52.0
5,PL081,32.0,0.0,0.0,60.0,52.0
6,PL081,52.0,9.0,0.0,60.0,52.0
7,PL081,52.0,40.0,0.0,60.0,52.0
1,PL082,0.0,27.597173,23.402827,60.0,38.0
2,PL082,6.3286219,0.0,39.671378,60.0,38.0
3,PL082,5.4169611,0.0,40.911661,60.0,38.0
4,PL082,0.0,42.416961,0.0,60.0,38.0
5,PL082,38.0,7.0,0.0,60.0,38.0
6,PL082,38.0,44.0,0.0,60.0,38.0
7,PL082,38.0,34.0,0.0,60.0,38.0
1,PL083,0.0,52.638978,25.361022,60.0,89.0
2,PL083,0.0,2.8370607,43.162939,60.0,89.0
3,PL083,4.4025559,46.597444,0.0,60.0,89.0
4,PL083,0.0,0.0,46.402556,60.0,89.0
5,PL083,59.0,0.0,0.0,60.0,89.0
6,PL083,89.0,12.0,0.0,60.0,89.0
7,PL083,89.0,31.0,0.0,60.0,89.0
1,PL084,0.0,68.0,0.0,60.0,49.0
2,PL084,0.0,50.0,0.0,60.0,49.0
3,PL084,0.0,29.0,0.0,60.0,49.0
4,PL084,11.043478,0.0,44.956522,60.0,49.0
5,PL084,48.043478,0.0,0.0,60.0,49.0
6,PL084,49.0,27.043478,0.0,60.0,49.0
7,PL084,49.0,37.0,0.0,60.0,49.0
1,PL085,0.0,22.267606,25.732394,60.0,21.0
2,PL085,0.0,2.4366197,37.56338,60.0,21.0
3,PL085,21.0,19.0,0.0,60.0,21.0
4,PL085,17.954225,0.0,38.045775,60.0,21.0
5,PL085,21.0,43.954225,0.0,60.0,21.0
6,PL085,21.0,50.0,0.0,60.0,21.0
7,PL085,21.0,36.0,0.0,60.0,21.0
1,PL086,0.0,43.911439,28.088561,60.0,57.0
2,PL086,0.0,36.0,0.0,60.0,57.0
3,PL086,0.0,0.044280443,39.95572,60.0,57.0
4,PL086,0.0,3.6199262,39.380074,60.0,57.0
5,PL086,38.0,0.0,0.0,60.0,57.0
6,PL086,57.0,9.0,0.0,60.0,57.0
7,PL086,57.0,42.0,0.0,60.0,57.0
1,PL087,28.0,2.2332155,23.766784,60.0,28.0
2,PL087,0.0,28.0,38.0,60.0,28.0
3,PL087,0.0,8.4381625,41.561837,60.0,28.0
4,PL087,0.0,26.0,0.0,60.0,28.0
5,PL087,28.0,17.0,0.0,60.0,28.0
6,PL087,28.0,42.0,0.0,60.0,28.0
7,PL087,28.0,44.0,0.0,60.0,28.0
1,PL088,0.0,63.0,0.0,60.0,75.0
2,PL088,0.0,40.0,0.0,60.0,75.0
3,PL088,0.0,8.5758755,35.424125,60.0,75.0
4,PL088,0.0,0.0,37.0,60.0,75.0
5,PL088,40.0,0.0,0.0,60.0,75.0
6,PL088,75.0,3.0,0.0,60.0,75.0
7,PL088,75.0,35.0,0.0,60.0,75.0
1,PL089,0.0,60.653199,31.346801,60.0,94.0
2,PL089,0.0,0.0,42.0,60.0,94.0
3,PL089,7.6195286,47.380471,0.0,60.0,94.0
4,PL089,0.0,0.0,44.619529,60.0,94.0
5,PL089,37.0,0.0,0.0,60.0,94.0
6,PL089,86.0,0.0,0.0,60.0,94.0
7,PL089,94.0,20.0,0.0,60.0,94.0
1,PL090,0.0,26.313793,25.686207,60.0,25.0
2,PL090,0.0,43.0,0.0,60.0,25.0
3,PL090,0.0,43.0,0.0,60.0,25.0
4,PL090,25.0,13.0,0.0,60.0,25.0
5,PL090,25.0,39.0,0.0,60.0,25.0
6,PL090,25.0,43.0,0.0,60.0,25.0
7,PL090,25.0,45.0,0.0,60.0,25.0
1,PL091,0.0,36.191781,22.808219,60.0,50.0
2,PL091,0.0,34.0,0.0,60.0,50.0
3,PL091,0.0,7.3630137,38.636986,60.0,50.0
4,PL091,0.0,5.0719178,41.928082,60.0,50.0
5,PL091,46.0,0.0,0.0,60.0,50.0
6,PL091,50.0,34.0,0.0,60.0,50.0
7,PL091,50.0,45.0,0.0,60.0,50.0
1,PL092,0.0,67.0,0.0,60.0,88.0
2,PL092,0.0,0.6484375,36.351563,60.0,88.0
3,PL092,41.0,0.0,0.0,60.0,88.0
4,PL092,87.0,0.0,0.0,60.0,88.0
5,PL092,88.0,30.0,0.0,60.0,88.0
6,PL092,88.0,30.0,0.0,60.0,88.0
7,PL092,88.0,35.0,0.0,60.0,88.0
1,PL093,0.35789474,27.575439,25.066667,60.0,33.0
2,PL093,6.5157895,0.0,40.842105,60.0,33.0
3,PL093,0.0,0.0,39.515789,60.0,33.0
4,PL093,0.0,2.7614035,41.238596,60.0,33.0
5,PL093,33.0,2.0,0.0,60.0,33.0
6,PL093,33.0,37.0,0.0,60.0,33.0
7,PL093,33.0,51.0,0.0,60.0,33.0
1,PL094,0.0,46.027668,19.972332,60.0,83.0
2,PL094,0.0,36.0,0.0,60.0,83.0
3,PL094,0.0,3.770751,35.229249,60.0,83.0
4,PL094,0.0,26.0,0.0,60.0,83.0
5,PL094,45.0,0.0,0.0,60.0,83.0
6,PL094,83.0,0.0,0.0,60.0,83.0
7,PL094,83.0,38.0,0.0,60.0,83.0
1,PL095,0.0,87.0,0.0,60.0,66.0
2,PL095,4.0716846,43.928315,0.0,60.0,66.0
3,PL095,0.0,0.0,44.071685,60.0,66.0
4,PL095,0.0,0.0,37.0,60.0,66.0
5,PL095,41.0,0.0,0.0,60.0,66.0
6,PL095,66.0,15.0,0.0,60.0,66.0
7,PL095,66.0,29.0,0.0,60.0,66.0
1,PL096,0.0,89.0,0.0,60.0,84.0
2,PL096,0.0,0.0,41.0,60.0,84.0
3,PL096,0.0,0.0,36.0,60.0,84.0
4,PL096,0.0,45.0,0.0,60.0,84.0
5,PL096,44.0,0.0,0.0,60.0,84.0
6,PL096,84.0,4.0,0.0,60.0,84.0
7,PL096,84.0,36.0,0.0,60.0,84.0
1,PL097,0.0,76.0,0.0,60.0,60.0
2,PL097,2.8910891,0.0,47.108911,60.0,60.0
3,PL097,0.0,47.891089,0.0,60.0,60.0
4,PL097,30.0,0.0,0.0,60.0,60.0
5,PL097,60.0,9.0,0.0,60.0,60.0
6,PL097,60.0,47.0,0.0,60.0,60.0
7,PL097,60.0,46.0,0.0,60.0,60.0
1,PL098,0.0,29.0,30.0,60.0,29.0
2,PL098,0.0,0.0,33.0,60.0,29.0
3,PL098,0.0,38.0,0.0,60.0,29.0
4,PL098,29.0,18.0,0.0,60.0,29.0
5,PL098,29.0,35.0,0.0,60.0,29.0
6,PL098,29.0,25.0,0.0,60.0,29.0
7,PL098,29.0,50.0,0.0,60.0,29.0
1,PL099,0.0,91.0,0.0,60.0,68.0
2,PL099,0.0,48.0,0.0,60.0,68.0
3,PL099,0.0,0.0,38.0,60.0,68.0
4,PL099,0.0,0.0,35.0,60.0,68.0
5,PL099,40.0,0.0,0.0,60.0,68.0
6,PL099,68.0,10.0,0.0,60.0,68.0
7,PL099,68.0,22.0,0.0,60.0,68.0
1,PL100,0.0,54.498221,27.501779,60.0,95.0
2,PL100,0.0,1.3523132,42.647687,60.0,95.0
3,PL100,0.0,0.0,41.0,60.0,95.0
4,PL100,34.0,0.0,0.0,60.0,95.0
5,PL100,81.0,0.0,0.0,60.0,95.0
6,PL100,95.0,22.0,0.0,60.0,95.0
7,PL100,95.0,37.0,0.0,60.0,95.0
1,PL101,0.0,28.91129,17.08871,60.0,41.0
2,PL101,0.0,1.3951613,26.604839,60.0,41.0
3,PL101,0.0,3.4758065,28.524194,60.0,41.0
4,PL101,0.0,41.0,0.0,60.0,41.0
5,PL101,41.0,7.0,0.0,60.0,41.0
6,PL101,41.0,44.0,0.0,60.0,41.0
7,PL101,41.0,29.0,0.0,60.0,41.0
1,PL102,0.0,26.697417,26.302583,60.0,20.0
2,PL102,0.0,0.0,34.0,60.0,20.0
3,PL102,0.0,0.0,38.0,60.0,20.0
4,PL102,0.0,46.0,0.0,60.0,20.0
5,PL102,20.0,15.0,0.0,60.0,20.0
6,PL102,20.0,40.0,0.0,60.0,20.0
7,PL102,20.0,34.0,0.0,60.0,20.0
1,PL103,6.7567568,46.243243,0.0,60.0,23.0
2,PL103,0.0,0.0,38.756757,60.0,23.0
3,PL103,0.0,47.0,0.0,60.0,23.0
4,PL103,23.0,22.0,0.0,60.0,23.0
5,PL103,23.0,43.0,0.0,60.0,23.0
6,PL103,23.0,44.0,0.0,60.0,23.0
7,PL103,23.0,43.0,0.0,60.0,23.0
1,PL104,77.0,0.0,0.0,60.0,86.0
2,PL104,0.0,116.0,0.0,60.0,86.0
3,PL104,0.0,0.0,34.0,60.0,86.0
4,PL104,0.0,0.0,28.0,60.0,86.0
5,PL104,52.0,0.0,0.0,60.0,86.0
6,PL104,86.0,5.0,0.0,60.0,86.0
7,PL104,86.0,40.0,0.0,60.0,86.0
1,PL105,0.0,65.496552,24.503448,60.0,78.0
2,PL105,4.9827586,0.0,40.017241,60.0,78.0
3,PL105,0.0,4.6965517,41.286207,60.0,78.0
4,PL105,0.0,32.0,0.0,60.0,78.0
5,PL105,55.0,0.0,0.0,60.0,78.0
6,PL105,78.0,17.0,0.0,60.0,78.0
7,PL105,78.0,39.0,0.0,60.0,78.0
1,PL106,0.0,68.0,0.0,60.0,72.0
2,PL106,0.0,49.0,0.0,60.0,72.0
3,PL106,0.0,32.0,0.0,60.0,72.0
4,PL106,0.0,3.9637681,42.036232,60.0,72.0
5,PL106,46.0,0.0,0.0,60.0,72.0
6,PL106,72.0,17.0,0.0,60.0,72.0
7,PL106,72.0,32.0,0.0,60.0,72.0
1,PL107,0.65248227,50.539007,26.808511,60.0,57.0
2,PL107,0.0,0.0,39.652482,60.0,57.0
3,PL107,0.0,4.8900709,42.109929,60.0,57.0
4,PL107,0.0,36.0,0.0,60.0,57.0
5,PL107,31.0,0.0,0.0,60.0,57.0
6,PL107,57.0,19.0,0.0,60.0,57.0
7,PL107,57.0,44.0,0.0,60.0,57.0
1,PL108,0.0,73.0,0.0,60.0,78.0
2,PL108,0.0,42.0,0.0,60.0,78.0
3,PL108,2.0296296,0.0,41.97037,60.0,78.0
4,PL108,41.02963,0.0,0.0,60.0,78.0
5,PL108,71.02963,0.0,0.0,60.0,78.0
6,PL108,78.0,23.02963,0.0,60.0,78.0
7,PL108,78.0,45.0,0.0,60.0,78.0
1,PL109,0.0,46.413043,23.586957,60.0,88.0
2,PL109,0.0,47.0,0.0,60.0,88.0
3,PL109,0.0,0.0,40.0,60.0,88.0
4,PL109,0.0,37.0,0.0,60.0,88.0
5,PL109,39.0,0.0,0.0,60.0,88.0
6,PL109,82.0,0.0,0.0,60.0,88.0
7,PL109,88.0,29.0,0.0,60.0,88.0
1,PL110,0.0,43.465753,33.534247,60.0,61.0
2,PL110,0.0,0.0,44.0,60.0,61.0
3,PL110,0.0,0.77739726,46.222603,60.0,61.0
4,PL110,44.0,0.0,0.0,60.0,61.0
5,PL110,61.0,17.0,0.0,60.0,61.0
6,PL110,61.0,37.0,0.0,60.0,61.0
7,PL110,61.0,38.0,0.0,60.0,61.0
1,PL111,0.0,100.0,0.0,60.0,81.0
2,PL111,0.0,50.0,0.0,60.0,81.0
3,PL111,4.7544484,0.0,30.245552,60.0,81.0
4,PL111,0.0,0.0,40.754448,60.0,81.0
5,PL111,32.0,0.0,0.0,60.0,81.0
6,PL111,66.0,0.0,0.0,60.0,81.0
7,PL111,81.0,28.0,0.0,60.0,81.0
1,PL112,6.9230769,29.531469,34.545455,60.0,39.0
2,PL112,0.0,0.0,47.923077,60.0,39.0
3,PL112,0.0,0.0,40.0,60.0,39.0
4,PL112,0.0,39.0,0.0,60.0,39.0
5,PL112,39.0,11.0,0.0,60.0,39.0
6,PL112,39.0,31.0,0.0,60.0,39.0
7,PL112,39.0,33.0,0.0,60.0,39.0
1,PL113,0.0,78.0,0.0,60.0,53.0
2,PL113,0.0,0.0,45.0,60.0,53.0
3,PL113,0.0,40.0,0.0,60.0,53.0
4,PL113,0.0,28.0,0.0,60.0,53.0
5,PL113,32.0,0.0,0.0,60.0,53.0
6,PL113,53.0,4.0,0.0,60.0,53.0
7,PL113,53.0,48.0,0.0,60.0,53.0
1,PL114,0.0,44.978417,28.021583,60.0,76.0
2,PL114,0.0,3.9928058,43.007194,60.0,76.0
3,PL114,0.0,42.0,0.0,60.0,76.0
4,PL114,0.0,0.0,42.0,60.0,76.0
5,PL114,30.0,0.0,0.0,60.0,76.0
6,PL114,65.0,0.0,0.0,60.0,76.0
7,PL114,76.0,30.0,0.0,60.0,76.0
1,PL115,0.0,30.805447,20.194553,60.0,39.0
2,PL115,0.0,40.0,0.0,60.0,39.0
3,PL115,39.0,6.0,0.0,60.0,39.0
4,PL115,0.0,29.801556,38.198444,60.0,39.0
5,PL115,39.0,6.0,0.0,60.0,39.0
6,PL115,39.0,23.0,0.0,60.0,39.0
7,PL115,39.0,45.0,0.0,60.0,39.0
1,PL116,0.0,27.378092,28.621908,60.0,28.0
2,PL116,0.0,41.0,0.0,60.0,28.0
3,PL116,0.0,27.0,0.0,60.0,28.0
4,PL116,0.0,7.3568905,37.64311,60.0,28.0
5,PL116,28.0,16.0,0.0,60.0,28.0
6,PL116,28.0,29.0,0.0,60.0,28.0
7,PL116,28.0,52.0,0.0,60.0,28.0
1,PL117,0.0,28.585106,21.414894,60.0,46.0
2,PL117,0.0,8.8049645,37.195035,60.0,46.0
3,PL117,0.0,1.8546099,40.14539,60.0,46.0
4,PL117,0.0,40.0,0.0,60.0,46.0
5,PL117,42.0,0.0,0.0,60.0,46.0
6,PL117,46.0,34.0,0.0,60.0,46.0
7,PL117,46.0,41.0,0.0,60.0,46.0
1,PL118,0.0,67.0,0.0,60.0,65.0
2,PL118,0.0,2.0888889,36.911111,60.0,65.0
3,PL118,8.7222222,31.277778,0.0,60.0,65.0
4,PL118,0.0,0.0,35.722222,60.0,65.0
5,PL118,43.0,0.0,0.0,60.0,65.0
6,PL118,65.0,16.0,0.0,60.0,65.0
7,PL118,65.0,47.0,0.0,60.0,65.0
1,PL119,0.0,77.0,0.0,60.0,65.0
2,PL119,0.0,0.0,38.0,60.0,65.0
3,PL119,39.0,0.0,0.0,60.0,65.0
4,PL119,65.0,16.0,0.0,60.0,65.0
5,PL119,65.0,36.0,0.0,60.0,65.0
6,PL119,65.0,31.0,0.0,60.0,65.0
7,PL119,65.0,42.0,0.0,60.0,65.0
1,PL120,0.0,17.022222,19.977778,60.0,22.0
2,PL120,0.0,39.0,0.0,60.0,22.0
3,PL120,0.0,33.0,0.0,60.0,22.0
4,PL120,0.0,34.0,0.0,60.0,22.0
5,PL120,22.0,23.0,0.0,60.0,22.0
6,PL120,22.0,45.0,0.0,60.0,22.0
7,PL120,22.0,45.0,0.0,60.0,22.0
1,PL121,0.0,72.0,0.0,60.0,82.0
2,PL121,0.0,41.0,0.0,60.0,82.0
3,PL121,7.0,25.0,0.0,60.0,82.0
4,PL121,45.0,0.0,0.0,60.0,82.0
5,PL121,82.0,0.0,0.0,60.0,82.0
6,PL121,82.0,39.0,0.0,60.0,82.0
7,PL121,82.0,38.0,0.0,60.0,82.0
1,PL122,0.0,29.465116,23.534884,60.0,37.0
2,PL122,0.0,6.3953488,36.604651,60.0,37.0
3,PL122,0.0,0.0,37.0,60.0,37.0
4,PL122,0.0,3.3953488,41.604651,60.0,37.0
5,PL122,25.0,0.0,0.0,60.0,37.0
6,PL122,37.0,27.0,0.0,60.0,37.0
7,PL122,37.0,36.0,0.0,60.0,37.0
1,PL123,0.0,24.766537,24.233463,60.0,29.0
2,PL123,0.0,35.0,0.0,60.0,29.0
3,PL123,0.0,29.0,0.0,60.0,29.0
4,PL123,6.7354086,0.0,35.264591,60.0,29.0
5,PL123,29.0,7.7354086,0.0,60.0,29.0
6,PL123,29.0,49.0,0.0,60.0,29.0
7,PL123,29.0,36.0,0.0,60.0,29.0
1,PL124,9.4098361,35.188525,28.401639,60.0,59.0
2,PL124,0.0,0.0,37.409836,60.0,59.0
3,PL124,0.0,38.0,0.0,60.0,59.0
4,PL124,0.0,0.0,28.0,60.0,59.0
5,PL124,37.0,0.0,0.0,60.0,59.0
6,PL124,59.0,18.0,0.0,60.0,59.0
7,PL124,59.0,31.0,0.0,60.0,59.0
1,PL125,0.0,51.854093,29.145907,60.0,72.0
2,PL125,0.68683274,32.313167,0.0,60.0,72.0
3,PL125,0.0,0.0,38.686833,60.0,72.0
4,PL125,0.0,7.3843416,38.615658,60.0,72.0
5,PL125,33.0,0.0,0.0,60.0,72.0
6,PL125,72.0,1.0,0.0,60.0,72.0
7,PL125,72.0,46.0,0.0,60.0,72.0
1,PL126,0.0,61.807692,24.192308,60.0,89.0
2,PL126,1.0461538,36.953846,0.0,60.0,89.0
3,PL126,0.0,0.0,37.046154,60.0,89.0
4,PL126,54.0,0.0,0.0,60.0,89.0
5,PL126,79.0,0.0,0.0,60.0,89.0
6,PL126,89.0,24.0,0.0,60.0,89.0
7,PL126,89.0,36.0,0.0,60.0,89.0
1,PL127,0.0,65.0,0.0,60.0,48.0
2,PL127,5.3611111,0.0,38.638889,60.0,48.0
3,PL127,0.0,14.784722,44.576389,60.0,48.0
4,PL127,0.0,38.0,0.0,60.0,48.0
5,PL127,43.0,0.0,0.0,60.0,48.0
6,PL127,48.0,26.0,0.0,60.0,48.0
7,PL127,48.0,42.0,0.0,60.0,48.0
1,PL128,5.5366667,83.463333,0.0,60.0,87.0
2,PL128,0.0,0.0,48.536667,60.0,87.0
3,PL128,9.0,37.0,0.0,60.0,87.0
4,PL128,52.0,0.0,0.0,60.0,87.0
5,PL128,87.0,0.0,0.0,60.0,87.0
6,PL128,87.0,36.0,0.0,60.0,87.0
7,PL128,87.0,46.0,0.0,60.0,87.0
1,PL129,0.0,53.0,0.0,60.0,28.0
2,PL129,0.0,33.0,0.0,60.0,28.0
3,PL129,0.0,3.9483395,38.051661,60.0,28.0
4,PL129,0.0,47.0,0.0,60.0,28.0
5,PL129,28.0,3.0,0.0,60.0,28.0
6,PL129,28.0,51.0,0.0,60.0,28.0
7,PL129,28.0,29.0,0.0,60.0,28.0
1,PL130,3.4065934,40.417582,32.175824,60.0,59.0
2,PL130,0.0,0.0,46.406593,60.0,59.0
3,PL130,0.0,0.0,33.0,60.0,59.0
4,PL130,53.0,0.0,0.0,60.0,59.0
5,PL130,59.0,22.0,0.0,60.0,59.0
6,PL130,59.0,41.0,0.0,60.0,59.0
7,PL130,59.0,27.0,0.0,60.0,59.0
1,PL131,0.0,77.0,0.0,60.0,95.0
2,PL131,0.0,29.0,0.0,60.0,95.0
3,PL131,0.0,3.932,30.068,60.0,95.0
4,PL131,0.0,49.0,0.0,60.0,95.0
5,PL131,38.0,0.0,0.0,60.0,95.0
6,PL131,64.0,0.0,0.0,60.0,95.0
7,PL131,95.0,15.0,0.0,60.0,95.0
1,PL132,0.0,62.683636,19.316364,60.0,93.0
2,PL132,0.0,36.0,0.0,60.0,93.0
3,PL132,0.0,0.82545455,34.174545,60.0,93.0
4,PL132,0.0,9.4836364,38.516364,60.0,93.0
5,PL132,36.0,0.0,0.0,60.0,93.0
6,PL132,79.0,0.0,0.0,60.0,93.0
7,PL132,93.0,31.0,0.0,60.0,93.0
1,PL133,0.0,76.0,0.0,60.0,73.0
2,PL133,0.0,1.3424658,45.657534,60.0,73.0
3,PL133,33.0,0.0,0.0,60.0,73.0
4,PL133,0.0,76.0,0.0,60.0,73.0
5,PL133,35.0,0.0,0.0,60.0,73.0
6,PL133,73.0,5.0,0.0,60.0,73.0
7,PL133,73.0,46.0,0.0,60.0,73.0
1,PL134,0.0,85.0,0.0,60.0,76.0
2,PL134,36.0,0.0,0.0,60.0,76.0
3,PL134,0.0,32.979167,37.020833,60.0,76.0
4,PL134,0.0,1.4305556,35.569444,60.0,76.0
5,PL134,49.0,0.0,0.0,60.0,76.0
6,PL134,76.0,14.0,0.0,60.0,76.0
7,PL134,76.0,50.0,0.0,60.0,76.0
1,PL135,0.0,75.0,0.0,60.0,46.0
2,PL135,0.0,0.0,31.0,60.0,46.0
3,PL135,41.0,0.0,0.0,60.0,46.0
4,PL135,0.0,72.0,0.0,60.0,46.0
5,PL135,41.0,0.0,0.0,60.0,46.0
6,PL135,46.0,27.0,0.0,60.0,46.0
7,PL135,46.0,40.0,0.0,60.0,46.0
1,PL136,0.0,68.855019,25.144981,60.0,99.0
2,PL136,0.0,33.0,0.0,60.0,99.0
3,PL136,0.0,42.0,0.0,60.0,99.0
4,PL136,39.0,0.0,0.0,60.0,99.0
5,PL136,74.0,0.0,0.0,60.0,99.0
6,PL136,99.0,15.0,0.0,60.0,99.0
7,PL136,99.0,42.0,0.0,60.0,99.0
1,PL137,0.0,38.709677,23.290323,60.0,47.0
2,PL137,1.2258065,4.5376344,40.236559,60.0,47.0
3,PL137,0.0,0.0,41.225806,60.0,47.0
4,PL137,0.0,0.0,34.0,60.0,47.0
5,PL137,47.0,1.0,0.0,60.0,47.0
6,PL137,47.0,34.0,0.0,60.0,47.0
7,PL137,47.0,39.0,0.0,60.0,47.0
1,PL138,0.0,30.0,26.0,60.0,34.0
2,PL138,0.0,0.0,32.0,60.0,34.0
3,PL138,0.0,38.0,0.0,60.0,34.0
4,PL138,34.0,2.0,0.0,60.0,34.0
5,PL138,34.0,44.0,0.0,60.0,34.0
6,PL138,34.0,32.0,0.0,60.0,34.0
7,PL138,34.0,43.0,0.0,60.0,34.0
1,PL139,0.0,29.967742,19.032258,60.0,42.0
2,PL139,0.0,15.928315,36.071685,60.0,42.0
3,PL139,0.0,41.0,0.0,60.0,42.0
4,PL139,0.0,42.0,0.0,60.0,42.0
5,PL139,42.0,0.0,0.0,60.0,42.0
6,PL139,42.0,31.0,0.0,60.0,42.0
7,PL139,42.0,41.0,0.0,60.0,42.0
1,PL140,0.97727273,56.424242,23.598485,60.0,80.0
2,PL140,2.9318182,0.0,36.045455,60.0,80.0
3,PL140,0.0,0.0,34.931818,60.0,80.0
4,PL140,0.0,10.424242,40.575758,60.0,80.0
5,PL140,33.0,0.0,0.0,60.0,80.0
6,PL140,68.0,0.0,0.0,60.0,80.0
7,PL140,80.0,28.0,0.0,60.0,80.0
1,PL141,0.0,46.0,0.0,60.0,29.0
2,PL141,8.2234848,0.0,35.776515,60.0,29.0
3,PL141,0.0,35.223485,0.0,60.0,29.0
4,PL141,0.0,36.0,0.0,60.0,29.0
5,PL141,29.0,11.0,0.0,60.0,29.0
6,PL141,29.0,48.0,0.0,60.0,29.0
7,PL141,29.0,38.0,0.0,60.0,29.0
1,PL142,27.934545,0.0,22.065455,60.0,32.0
2,PL142,1.48,66.454545,0.0,60.0,32.0
3,PL142,0.0,0.0,37.48,60.0,32.0
4,PL142,0.0,1.7490909,39.250909,60.0,32.0
5,PL142,32.0,6.0,0.0,60.0,32.0
6,PL142,32.0,56.0,0.0,60.0,32.0
7,PL142,32.0,27.0,0.0,60.0,32.0
1,PL143,0.0,43.827957,21.172043,60.0,81.0
2,PL143,0.0,46.0,0.0,60.0,81.0
3,PL143,36.0,1.0,0.0,60.0,81.0
4,PL143,81.0,0.0,0.0,60.0,81.0
5,PL143,81.0,41.0,0.0,60.0,81.0
6,PL143,81.0,44.0,0.0,60.0,81.0
7,PL143,81.0,33.0,0.0,60.0,81.0
1,PL144,0.0,55.0,0.0,60.0,20.0
2,PL144,0.0,0.0,41.0,60.0,20.0
3,PL144,0.0,40.0,0.0,60.0,20.0
4,PL144,0.0,48.0,0.0,60.0,20.0
5,PL144,20.0,18.0,0.0,60.0,20.0
6,PL144,20.0,34.0,0.0,60.0,20.0
7,PL144,20.0,33.0,0.0,60.0,20.0
1,PL145,28.37037,0.0,25.62963,60.0,30.0
2,PL145,0.0,56.37037,0.0,60.0,30.0
3,PL145,1.5333333,6.1555556,38.311111,60.0,30.0
4,PL145,0.0,0.0,35.533333,60.0,30.0
5,PL145,30.0,11.0,0.0,60.0,30.0
6,PL145,30.0,42.0,0.0,60.0,30.0
7,PL145,30.0,39.0,0.0,60.0,30.0
1,PL146,0.0,60.0,0.0,60.0,45.0
2,PL146,0.0,33.0,0.0,60.0,45.0
3,PL146,0.65201465,34.347985,0.0,60.0,45.0
4,PL146,0.0,0.0,33.652015,60.0,45.0
5,PL146,45.0,1.0,0.0,60.0,45.0
6,PL146,45.0,42.0,0.0,60.0,45.0
7,PL146,45.0,44.0,0.0,60.0,45.0
1,PL147,0.0,49.072993,25.927007,60.0,93.0
2,PL147,0.0,38.0,0.0,60.0,93.0
3,PL147,0.0,6.2773723,40.722628,60.0,93.0
4,PL147,0.0,0.0,37.0,60.0,93.0
5,PL147,36.0,0.0,0.0,60.0,93.0
6,PL147,75.0,0.0,0.0,60.0,93.0
7,PL147,93.0,22.0,0.0,60.0,93.0
1,PL148,0.0,55.083916,23.916084,60.0,98.0
2,PL148,1.4895105,0.0,36.51049,60.0,98.0
3,PL148,0.0,0.0,34.48951,60.0,98.0
4,PL148,43.0,0.0,0.0,60.0,98.0
5,PL148,84.0,0.0,0.0,60.0,98.0
6,PL148,98.0,38.0,0.0,60.0,98.0
7,PL148,98.0,43.0,0.0,60.0,98.0
1,PL149,0.0,89.0,0.0,60.0,100.0
2,PL149,0.0,38.0,0.0,60.0,100.0
3,PL149,0.0,0.0,33.0,60.0,100.0
